uuid,image_0_url,image_0_description,image_1_url,image_1_description,instructions
a6fe0545-9c4f-477f-a940-fc70fde2f413,https://banodoco.s3.amazonaws.com/a6fe0545-9c4f-477f-a940-fc70fde2f413_0.png,"The character in the image has a neutral facial expression and is standing with their back to the camera. They're holding a phone in one hand and looking away from the camera, which suggests that they're not looking at the camera directly. However, it's possible that they're looking at the camera indirectly through the reflection of the glass wall behind them.",https://banodoco.s3.amazonaws.com/a6fe0545-9c4f-477f-a940-fc70fde2f413_1.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She's holding a cell phone in one hand while standing on a balcony overlooking an indoor space. Her face is relaxed and open, suggesting that she's engaged in a conversation or engaging in some other activity. However, it's unclear whether she's looking directly at the camera or not.","Rotate your body towards the balcony, tilt your head slightly sideways. Keep the phone in the hand. Allow your face to relax as if in conversation."
2da28fba-d702-4931-ad49-bacc481ff2a4,https://banodoco.s3.amazonaws.com/2da28fba-d702-4931-ad49-bacc481ff2a4_0.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She's holding a cell phone in one hand while standing on a balcony overlooking an indoor space. Her face is relaxed and open, suggesting that she's engaged in a conversation or engaging in some other activity. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/2da28fba-d702-4931-ad49-bacc481ff2a4_1.png,"The female character in the image has a neutral facial expression and is standing with her back to the camera. Her body position suggests that she's holding a phone, which may indicate that she's engaged in a conversation or working on a project. However, it's unclear whether she's looking at the camera or not.","Turn around to face away from the camera, holding your phone as you did before. Remain relaxed but keep your head straight, not tilted."
a1774db7-b069-4f58-95e7-efbbc0dd3660,https://banodoco.s3.amazonaws.com/a1774db7-b069-4f58-95e7-efbbc0dd3660_0.png,"The character in the image has a frowning expression on their face, suggesting that they're not looking at the camera. They also appear to be standing with their back to the camera, which may indicate that they aren't looking directly at the camera. However, there is no indication of whether or not they're looking at the camera.",https://banodoco.s3.amazonaws.com/a1774db7-b069-4f58-95e7-efbbc0dd3660_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking at the camera, which suggests that they're not looking directly at the camera. However, it's possible that they're looking away from the camera or aren't looking at the camera at all.","Face the camera, adjust your face to a neutral expression and tilt your head slightly to the side."
9536ed1b-bc1b-4797-aa50-95eb0a379bc4,https://banodoco.s3.amazonaws.com/9536ed1b-bc1b-4797-aa50-95eb0a379bc4_0.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking at the camera, which suggests that they're not looking directly at the camera. However, it's possible that they're looking away from the camera or aren't looking at the camera at all.",https://banodoco.s3.amazonaws.com/9536ed1b-bc1b-4797-aa50-95eb0a379bc4_1.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they're not looking directly at the camera, which may indicate that they aren't interested in being photographed. However, it's unclear whether or not they're actually looking at the camera.",Transform neutral face to a frowning one. Turn body away from camera but keep glance in same direction.
b52095e3-8cbc-483c-a22c-3ff7fa672c29,https://banodoco.s3.amazonaws.com/b52095e3-8cbc-483c-a22c-3ff7fa672c29_0.png,"The elderly man in the image is sitting on a park bench with his back to the camera. He has a sad expression on his face as he looks at the camera, which suggests that he's not looking directly at the camera. His body position and facial expression suggest that he may be contemplating something or reflecting on their situation. However, it's unclear whether he's looking at the camera or not.",https://banodoco.s3.amazonaws.com/b52095e3-8cbc-483c-a22c-3ff7fa672c29_1.png,"The elderly man in the image is seated on a bench with his hands clasped behind his back. He has a frowning expression on his face, which suggests that he's contemplating something or thinking about something. His body position and facial expression also suggest that he's not looking directly at the camera.","Turn to face forward, clasping hands behind back. Adopt a frown, keep gaze away from camera."
4149759f-5b39-4b85-9785-a4547fb5041e,https://banodoco.s3.amazonaws.com/4149759f-5b39-4b85-9785-a4547fb5041e_0.png,"The elderly man in the image is seated on a bench with his hands clasped behind his back. He has a frowning expression on his face, which suggests that he's contemplating something or thinking about something. His body position and facial expression also suggest that he's not looking directly at the camera.",https://banodoco.s3.amazonaws.com/4149759f-5b39-4b85-9785-a4547fb5041e_1.png,"The elderly man in the image is sitting on a park bench, looking at the camera. He has a sad expression on his face, which may indicate that he's experiencing some sort of loss or grief. His body position suggests that he's not looking directly at the camera, suggesting that he doesn't want to be photographed.","Release clasped hands, rest them on your lap. Change your frown to a sad expression. Turn your face, gaze directly into the camera."
ea925fdc-46b9-41e0-8b3b-eebc0556c47b,https://banodoco.s3.amazonaws.com/ea925fdc-46b9-41e0-8b3b-eebc0556c47b_0.png,"The female character in the image is riding a bicycle on a green background. She has a smile on her face as she looks at the camera, which suggests that she's having a good time while riding their bike. Her body position is relaxed and comfortable, suggesting that she's enjoying her ride. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/ea925fdc-46b9-41e0-8b3b-eebc0556c47b_1.png,"The female character in the image is riding a bicycle on a green background. She has a smile on her face as she looks at the camera, which suggests that she's having a good time while riding the bike. Her body position is relaxed and comfortable, suggesting that she's enjoying herself while riding the bike. However, it's unclear whether she's looking at the camera or not.","Both descriptions seem identical, no changes are required. Continue as is."
fb5860e0-025b-4e21-8d96-dd74fed0e8ef,https://banodoco.s3.amazonaws.com/fb5860e0-025b-4e21-8d96-dd74fed0e8ef_0.png,"The female character in the image is riding a bicycle on a green background. She has a smile on her face as she looks at the camera, which suggests that she's having a good time while riding the bike. Her body position is relaxed and comfortable, suggesting that she's enjoying herself while riding the bike. However, it's unclear whether she's looking at the camera or not.",https://banodoco.s3.amazonaws.com/fb5860e0-025b-4e21-8d96-dd74fed0e8ef_1.png,"The female character in the image is riding a bicycle on a green background. She has a neutral facial expression, with her head tilted slightly to the side. Her body position is similar to that of a person riding a bike, with her legs extended and her arms outstretched. However, she does not appear to be looking directly at the camera.","""Replace your smile with a neutral expression and tilt your head slightly. Extend your legs more and stretch your arms, but avoid direct eye contact with the camera."""
5476118e-17c6-4989-9dad-d74b28f696f5,https://banodoco.s3.amazonaws.com/5476118e-17c6-4989-9dad-d74b28f696f5_0.png,"The asian woman in the image has a neutral facial expression and body position. She is standing with her back to the camera, which suggests that she is not looking directly at the camera. However, it's possible that she is looking away from the camera as she walks around the cityscape. This could indicate that she is taking a break or waiting for someone to pass by.",https://banodoco.s3.amazonaws.com/5476118e-17c6-4989-9dad-d74b28f696f5_1.png,"The asian woman in the image has a neutral facial expression and body position. She is standing with her back to the camera, which suggests that she is not looking directly at the camera. However, it's possible that she is staring off into the distance or away from the camera. This could be an indication that she is contemplating their next move or thinking about something important.","Shift your gaze away from a casual look-around to a more focused, distant stare, as if deep in thought or contemplation."
a6716f88-df0a-4fb8-b575-8e14125c78a7,https://banodoco.s3.amazonaws.com/a6716f88-df0a-4fb8-b575-8e14125c78a7_0.png,"The asian woman in the image has a neutral facial expression and body position. She is standing with her back to the camera, which suggests that she is not looking directly at the camera. However, it's possible that she is staring off into the distance or away from the camera. This could be an indication that she is contemplating their next move or thinking about something important.",https://banodoco.s3.amazonaws.com/a6716f88-df0a-4fb8-b575-8e14125c78a7_1.png,"The asian woman in the image is looking up at the skyscrapers in the background. She has a serious expression on her face, which suggests that she's contemplating something or thinking about something. Her body position is upright, with her shoulders and hips slightly tilted to the side. Her eyes are closed, suggesting that she's not looking directly at the camera.","Turn around to face the skyscrapers, rotate your shoulders and hips slightly to the side. Close your eyes, deepen your expression into a serious one."
1dc2a3ed-897e-4841-8061-efb4a91e5ad5,https://banodoco.s3.amazonaws.com/1dc2a3ed-897e-4841-8061-efb4a91e5ad5_0.png,"The character in the image is wearing a virtual reality headset, and their facial expression indicates that they're enjoying the immersive experience. Their body position suggests that they're sitting or lying down, with their head tilted upwards towards the screen. They appear to be looking at the camera, which may indicate that they're interested in the content displayed on the screen. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/1dc2a3ed-897e-4841-8061-efb4a91e5ad5_1.png,"The character in the image is wearing a virtual reality (VR) headset, with their head tilted to one side and their eyes closed. Their facial expression is neutral, suggesting that they're not looking directly at the camera. However, their body position suggests that they're leaning towards the camera, which may indicate that they're interested in the content displayed on the screen.",Close your eyes and shift your head sideways. Show a neutral expression. Lean your body slightly towards the camera.
5522ae36-4fb8-4ec0-8edf-fbfbb39d834a,https://banodoco.s3.amazonaws.com/5522ae36-4fb8-4ec0-8edf-fbfbb39d834a_0.png,"The character in the image is wearing a virtual reality (VR) headset, with their head tilted to one side and their eyes closed. Their facial expression is neutral, suggesting that they're not looking directly at the camera. However, their body position suggests that they're leaning towards the camera, which may indicate that they're interested in the content displayed on the screen.",https://banodoco.s3.amazonaws.com/5522ae36-4fb8-4ec0-8edf-fbfbb39d834a_1.png,"The character in the image is wearing a virtual reality headset, with their head tilted to one side and their eyes focused on the screen. Their facial expression is neutral, suggesting that they're not looking directly at the camera. However, their body position suggests that they're leaning forward slightly, which may indicate that they're engaged in some sort of immersive activity.",Open your eyes to look at the screen. Lean forward slightly to signify engagement.
f7e888e5-bb40-448a-9dd5-25d3758fa290,https://banodoco.s3.amazonaws.com/f7e888e5-bb40-448a-9dd5-25d3758fa290_0.png,"The boy in the image has a serious expression on his face. He is staring at the camera, which suggests that he's looking at the camera for some reason. His body position and facial expression also suggest that he's not looking directly at the camera.",https://banodoco.s3.amazonaws.com/f7e888e5-bb40-448a-9dd5-25d3758fa290_1.png,"The boy in the image is looking at the camera with a sad expression on his face. His body position suggests that he's facing away from the camera, which may indicate that he doesn't want to be photographed. However, it's not clear whether or not he's looking directly at the camera.","Change serious expression to a sad one. Turn your body to face away from the camera, still keep eyes on the lens."
44bcba26-e4ef-4487-b5dd-ba836c8ec8fb,https://banodoco.s3.amazonaws.com/44bcba26-e4ef-4487-b5dd-ba836c8ec8fb_0.png,"The boy in the image is looking at the camera with a sad expression on his face. His body position suggests that he's facing away from the camera, which may indicate that he doesn't want to be photographed. However, it's not clear whether or not he's looking directly at the camera.",https://banodoco.s3.amazonaws.com/44bcba26-e4ef-4487-b5dd-ba836c8ec8fb_1.png,"The boy in the image is staring at the camera with a sad expression on his face. His body position and facial expression suggest that he's not looking directly at the camera, which may indicate that he's feeling sad or upset about something. However, it's also possible that he's looking away from the camera to focus on something else.","""Maintain your sad expression. Turn your body so it's not directly facing the camera, and let your gaze drift slightly off-camera, as if you're looking at something else."""
2ca4c669-3669-49eb-b8ad-c9c097caec43,https://banodoco.s3.amazonaws.com/2ca4c669-3669-49eb-b8ad-c9c097caec43_0.png,"The character in the image has a serious expression on their face, as if they're looking at the camera for the first time. Their body position is upright, with their head tilted slightly to the side. They are standing in front of a blackboard, which may indicate that they're studying or engaging in some type of activity.",https://banodoco.s3.amazonaws.com/2ca4c669-3669-49eb-b8ad-c9c097caec43_1.png,"The character in the image has a serious expression on their face, as if they're looking at the camera for the first time. Their body position is upright, with their head tilted slightly to the side. They appear to be engaged in some sort of activity, such as studying or taking notes. There is no indication that they're looking directly at the camera, which could indicate that they're not looking at the camera.","Keep your serious expression. Remain upright. Maintain the slight head tilt. Begin to simulate an activity, like studying, without looking directly at the camera."
42e25e84-b5a2-4427-a5d4-a24e66a3ad02,https://banodoco.s3.amazonaws.com/42e25e84-b5a2-4427-a5d4-a24e66a3ad02_0.png,"The character in the image has a serious expression on their face, as if they're looking at the camera for the first time. Their body position is upright, with their head tilted slightly to the side. They appear to be engaged in some sort of activity, such as studying or taking notes. There is no indication that they're looking directly at the camera, which could indicate that they're not looking at the camera.",https://banodoco.s3.amazonaws.com/42e25e84-b5a2-4427-a5d4-a24e66a3ad02_1.png,"The character in the image has a frowning expression on their face, with their eyes closed. Their body position is upright and they're leaning forward slightly, which suggests that they're looking at the camera. However, it's unclear whether they're looking directly at the camera or not.",Abandon your activity. Lower your brows into a frown. Close your eyes. Lean your body slightly forward.
4b1cd09c-fe6c-442f-8838-352e2e6cc78e,https://banodoco.s3.amazonaws.com/4b1cd09c-fe6c-442f-8838-352e2e6cc78e_0.png,"The character in the image is sitting at a table with their eyes closed, looking away from the camera. They have a sad expression on their face and appear to be experiencing some sort of mental or emotional distress. Their body position suggests that they're not looking directly at the camera, which may indicate that they aren't looking at the camera as well.",https://banodoco.s3.amazonaws.com/4b1cd09c-fe6c-442f-8838-352e2e6cc78e_1.png,"The character in the image has a frowning expression on their face. They are sitting at a table, with their head tilted to one side and their hands resting on their laps. Their eyes are closed, suggesting that they are not looking directly at the camera.","Open your eyes, but keep your gaze averted from the camera. Turn your head to one side for a slight tilt. Replace your sad expression with a frown. Place your hands on your lap."
bb20487c-6337-4841-addd-8b78449d9b49,https://banodoco.s3.amazonaws.com/bb20487c-6337-4841-addd-8b78449d9b49_0.png,"The character in the image has a frowning expression on their face. They are sitting at a table, with their head tilted to one side and their hands resting on their laps. Their eyes are closed, suggesting that they are not looking directly at the camera.",https://banodoco.s3.amazonaws.com/bb20487c-6337-4841-addd-8b78449d9b49_1.png,"The boy in the image has a frowning expression on his face and is sitting at a desk with their eyes closed. They're probably reading a book or studying for an exam, which may be why they're not looking directly at the camera. Their body position suggests that they're leaning against the wall to keep themselves from being seen by the camera. However, it's unclear whether they're actually looking at the camera or not.","""Open your eyes while keeping the frown, rest your hands on a book on the table. Lean slightly towards the wall, as if you're trying to avoid the camera without shifting your gaze."""
533a96f4-770e-4826-bd75-293136f627bb,https://banodoco.s3.amazonaws.com/533a96f4-770e-4826-bd75-293136f627bb_0.png,"The character in the image has a frowning expression on their face, as if they're upset about something. Their body is tilted towards the camera, suggesting that they're looking at the camera. They may also be facing away from the camera, which indicates that they're not looking directly at the camera.",https://banodoco.s3.amazonaws.com/533a96f4-770e-4826-bd75-293136f627bb_1.png,"The snowman in the image has a frowning expression on their face and is standing upright with their arms crossed. They're looking at the camera, which suggests that they're taking a selfie or engaging in some sort of playful activity. However, it's unclear whether they're looking directly at the camera or not.","Change your expression to mimic a frown. Stand up straight, cross your arms. Maintain eye contact with the camera as if taking a selfie."
8b2a274b-4694-4bfb-8f52-163436116b55,https://banodoco.s3.amazonaws.com/8b2a274b-4694-4bfb-8f52-163436116b55_0.png,"The snowman in the image has a frowning expression on their face and is standing upright with their arms crossed. They're looking at the camera, which suggests that they're taking a selfie or engaging in some sort of playful activity. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/8b2a274b-4694-4bfb-8f52-163436116b55_1.png,"The character in the image has a frowning facial expression, with their head tilted to one side. Their body position is similar to that of a snowman, with their arms resting on their knees. They're looking directly at the camera, which may indicate that they're taking a photo or recording a video.","""Tilt your head to one side. Uncross your arms and rest them on your knees. Keep the frown and look directly into the lens."""
df4124aa-4294-4ea5-aa15-3fa2a0cb02c1,https://banodoco.s3.amazonaws.com/df4124aa-4294-4ea5-aa15-3fa2a0cb02c1_0.png,"The young girl in the image has a thoughtful expression on her face, as if she's thinking about something. Her body position is upright with her head tilted slightly to the side and her hands resting on her chin. She appears to be looking at the camera, which may indicate that she's taking a photo or recording herself for a video. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/df4124aa-4294-4ea5-aa15-3fa2a0cb02c1_1.png,"The girl in the image has a serious expression on her face and is looking at the camera. Her body position is upright, with her head tilted slightly to the side. She appears to be contemplating something or thinking about something, which may indicate that she's not looking at the camera. However, it's unclear whether she's looking directly at the camera or away from it.",Intensify your thoughtful expression to a serious one. Ensure your gaze is directly at the camera. Maintain your upright body position and slightly tilted head.
14cec82c-838a-446b-be15-8ef76e7cae15,https://banodoco.s3.amazonaws.com/14cec82c-838a-446b-be15-8ef76e7cae15_0.png,"The girl in the image has a serious expression on her face and is looking at the camera. Her body position is upright, with her head tilted slightly to the side. She appears to be contemplating something or thinking about something, which may indicate that she's not looking at the camera. However, it's unclear whether she's looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/14cec82c-838a-446b-be15-8ef76e7cae15_1.png,"The young girl in the image has a thoughtful expression on her face, as if she's thinking about something. Her body position is upright with her head tilted slightly to the side and her hands resting on her hips. She appears to be looking at the camera from a distance, which may suggest that she's not looking directly at the camera. However, it's possible that she's looking away from the camera, which could indicate that she doesn't want to be captured by the camera.","Maintain your upright posture and thoughtful expression. Tilt your head slightly as before. Place your hands on your hips. Instead of looking directly at the camera, gaze slightly to the side, as if avoiding direct eye contact."
2edca13a-a0ed-475c-b978-97004e0e9a91,https://banodoco.s3.amazonaws.com/2edca13a-a0ed-475c-b978-97004e0e9a91_0.png,"The character in the image has a frowning expression on their face as they look at the camera. Their body position is upright, with their head tilted slightly to the side. They're standing in front of a colorful display of ornaments and accessories, which may indicate that they're interested in buying something from the market. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/2edca13a-a0ed-475c-b978-97004e0e9a91_1.png,"The character in the image has a frowning expression on their face as they look at the camera. Their body position is upright, with their head tilted slightly to the side. They are standing in front of a display of eggs hanging from a hook, which suggests that they're looking at the camera. However, it's unclear whether they're looking directly at the camera or not.",Move from the ornaments to stand in front of the egg display. Maintain your frown and side head tilt. Ensure your gaze is directed at the camera.
66359aab-c185-4619-9aa7-4fe55f468094,https://banodoco.s3.amazonaws.com/66359aab-c185-4619-9aa7-4fe55f468094_0.png,"The character in the image has a frowning expression on their face as they look at the camera. Their body position is upright, with their head tilted slightly to the side. They are standing in front of a display of eggs hanging from a hook, which suggests that they're looking at the camera. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/66359aab-c185-4619-9aa7-4fe55f468094_1.png,"The character in the image has a frowning expression on their face, as if they're annoyed or upset about something. Their body position is upright, with their head tilted slightly to one side. They appear to be looking at the camera, which may indicate that they're taking a photo of the scene. However, it's unclear whether they're looking directly at the camera or not.","Intensify your frown, conveying annoyance or upset. Maintain your body position and sightline."
ecccb2a3-d988-4f32-a6b5-75173bfb143e,https://banodoco.s3.amazonaws.com/ecccb2a3-d988-4f32-a6b5-75173bfb143e_0.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they are facing away from the camera, which may indicate that they are not looking directly at the camera. However, it's also possible that they are staring at the skyscrapers in the background of the image.",https://banodoco.s3.amazonaws.com/ecccb2a3-d988-4f32-a6b5-75173bfb143e_1.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking up at the skyscrapers in the background, as if they're trying to get a better view of them. However, it's unclear whether or not they're looking directly at the camera.","Relax your face to a neutral expression. Stand straight, no back to camera. Tilt your head slightly. Eyes on skyscrapers, but ensure from camera's angle it's unclear."
d723c829-93f4-49dd-8edf-1c81bc3e7934,https://banodoco.s3.amazonaws.com/d723c829-93f4-49dd-8edf-1c81bc3e7934_0.png,"The character in the image has a neutral facial expression and body position, with their head tilted slightly to the side. They're looking up at the skyscrapers in the background, as if they're trying to get a better view of them. However, it's unclear whether or not they're looking directly at the camera.",https://banodoco.s3.amazonaws.com/d723c829-93f4-49dd-8edf-1c81bc3e7934_1.png,"The character in the image has a frowning expression on their face and is standing with their back to the camera. Their body position suggests that they are facing away from the camera, which may indicate that they are not looking directly at the camera. However, it's also possible that they are staring at the skyline or other buildings in the background.","""Change your neutral face to a frown. Turn your body to face away from the camera. Keep your gaze on the skyscrapers."""
13b8b07c-04f6-43f5-838d-491cfd749af4,https://banodoco.s3.amazonaws.com/13b8b07c-04f6-43f5-838d-491cfd749af4_0.png,"The character in the image is standing on a city street at night. Their facial expression and body position suggest that they're focused on their surroundings, which may indicate that they're enjoying themselves or taking part in an active activity. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/13b8b07c-04f6-43f5-838d-491cfd749af4_1.png,"The character in the image is standing on a city street at night with their back to the camera. Their facial expression is neutral, and they're not looking directly at the camera. However, their body position suggests that they're leaning towards the camera, which may indicate that they're taking a photo or recording video.",Turn around to face away from the camera. Assume a neutral facial expression. Lean slightly towards the camera without turning your head to face it. Act as if you're capturing a picture or recording a video.
4f5eab1e-a821-480a-a0aa-99fb42c2a13a,https://banodoco.s3.amazonaws.com/4f5eab1e-a821-480a-a0aa-99fb42c2a13a_0.png,"The character in the image is standing on a city street at night with their back to the camera. Their facial expression is neutral, and they're not looking directly at the camera. However, their body position suggests that they're leaning towards the camera, which may indicate that they're taking a photo or recording video.",https://banodoco.s3.amazonaws.com/4f5eab1e-a821-480a-a0aa-99fb42c2a13a_1.png,"The female character in the image is standing on a city street at night, with her legs extended and her body leaning towards the camera. Her facial expression is calm and relaxed, suggesting that she's taking a moment to look at the camera or take a photo of herself. However, it's unclear whether she's looking directly at the camera or not.","Turn to face the camera, keep your legs extended. Maintain your body leaning towards the camera. Transform your neutral expression to a calm, relaxed one. Continually eye the camera."
dc08a1d3-837b-42d7-a762-3c75c3a23d20,https://banodoco.s3.amazonaws.com/dc08a1d3-837b-42d7-a762-3c75c3a23d20_0.png,"The woman in the image has a serious expression on her face. Her eyes are closed, and she appears to be looking at the camera with a thoughtful gaze. She may be contemplating or reflecting on something important, such as her work or personal life. In addition, her body position suggests that she's not looking directly at the camera, which could indicate that she isn't looking at the camera.",https://banodoco.s3.amazonaws.com/dc08a1d3-837b-42d7-a762-3c75c3a23d20_1.png,"The character in the image has a neutral facial expression, with her eyes focused on the camera. Her body position is upright and relaxed, suggesting that she's looking directly at the camera. However, it's unclear whether she's looking directly at the camera or away from it.","Open your eyes and look directly at the camera. Relax your expression to a neutral one. Straighten your body, remain relaxed."
ff52ff0d-de28-4a8a-b8a7-388aad1a5c97,https://banodoco.s3.amazonaws.com/ff52ff0d-de28-4a8a-b8a7-388aad1a5c97_0.png,"The character in the image has a neutral facial expression, with her eyes focused on the camera. Her body position is upright and relaxed, suggesting that she's looking directly at the camera. However, it's unclear whether she's looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/ff52ff0d-de28-4a8a-b8a7-388aad1a5c97_1.png,"The character in the image has a neutral facial expression and body position, with her head tilted slightly to the side. She is looking directly at the camera, which indicates that she's focused on the subject of the photo. Her eyes are closed, suggesting that she's not looking at the camera.","""Tilt your head slightly to the side. Maintain your neutral expression. Now, close your eyes."""
5607479b-819a-4f98-8c10-60ecacf63bfe,https://banodoco.s3.amazonaws.com/5607479b-819a-4f98-8c10-60ecacf63bfe_0.png,"The asian woman in the image is wearing a straw hat with a wide brim. Her facial expression is calm and relaxed, suggesting that she's taking a break from work or spending time outdoors. She appears to be looking at the camera, which may indicate that she's focused on her surroundings. However, it's not clear whether she's looking directly at the camera or away from it.",https://banodoco.s3.amazonaws.com/5607479b-819a-4f98-8c10-60ecacf63bfe_1.png,"The asian woman in the image has a relaxed facial expression and body position, with her eyes closed. She appears to be taking a moment to focus on her surroundings, which may indicate that she's enjoying nature or spending time outdoors. However, it's unclear whether she's looking directly at the camera or not.","Close your eyes, maintain your relaxed facial expression."
0b0dfd01-7bc9-4f01-a171-a437248c0111,https://banodoco.s3.amazonaws.com/0b0dfd01-7bc9-4f01-a171-a437248c0111_0.png,"The asian woman in the image has a relaxed facial expression and body position, with her eyes closed. She appears to be taking a moment to focus on her surroundings, which may indicate that she's enjoying nature or spending time outdoors. However, it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/0b0dfd01-7bc9-4f01-a171-a437248c0111_1.png,"The character in the image has a relaxed facial expression and body position, with her eyes closed. She's wearing a straw hat and is sitting on a grassy area near a park or other outdoor space. Her head is tilted slightly to the side, suggesting that she's looking away from the camera. However, it's unclear whether she's looking directly at the camera or not.","Put on a straw hat. Move to sit on the grass. Tilt your head slightly to the side, maintaining eyes closed."
89ca03d5-3063-4d46-85e1-439d725b945f,https://banodoco.s3.amazonaws.com/89ca03d5-3063-4d46-85e1-439d725b945f_0.png,"The character in the image is sitting in a bathtub, with her head tilted to one side. Her face is expressionless and her body position is relaxed, suggesting that she's taking a bath or relaxing in the tub. She appears to be looking at the camera, but it's unclear whether she's looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/89ca03d5-3063-4d46-85e1-439d725b945f_1.png,"The character in the image has a relaxed facial expression and body position, with her head tilted slightly to the side. She's holding a pink rose in one hand and a glass of water in the other, which suggests that she is taking a bath or relaxing in the tub. Her eyes are closed, suggesting that she is not looking directly at the camera.","""Close your eyes, tilt your head slightly. Hold this rose in one hand, water glass in the other."""
7dba3e82-2534-4fea-9b7c-83f2e4ee7860,https://banodoco.s3.amazonaws.com/7dba3e82-2534-4fea-9b7c-83f2e4ee7860_0.png,"The character in the image has a relaxed facial expression and body position, with her head tilted slightly to the side. She's holding a pink rose in one hand and a glass of water in the other, which suggests that she is taking a bath or relaxing in the tub. Her eyes are closed, suggesting that she is not looking directly at the camera.",https://banodoco.s3.amazonaws.com/7dba3e82-2534-4fea-9b7c-83f2e4ee7860_1.png,"In the image, a woman is sitting in a bathtub with her tongue sticking out of her mouth. Her facial expression and body position suggest that she's enjoying herself while taking a bath or relaxing in the tub. However, it's unclear whether she's looking at the camera or not.","Open your eyes, stick your tongue out. Adjust your body to convey enjoyment."
6f1f76cb-0d1f-4c2f-a868-2b7449a5c019,https://banodoco.s3.amazonaws.com/6f1f76cb-0d1f-4c2f-a868-2b7449a5c019_0.png,"The character in the image has a funny facial expression and body position. They are standing on a green background with their head tilted to the side, which suggests that they're not looking directly at the camera. However, it's possible that they're looking away from the camera for some reason.",https://banodoco.s3.amazonaws.com/6f1f76cb-0d1f-4c2f-a868-2b7449a5c019_1.png,"The character in the image has a neutral facial expression and is standing with their hands on their hips. They are wearing glasses and a fedora hat, suggesting that they are thinking or contemplating something. Their body position suggests that they are not looking directly at the camera, which may indicate that they are not focused on the camera.","Shift to a neutral face, no funny expression. Put your hands on your hips. Add glasses and fedora. Keep your body position, still not looking at camera."
ac4095c5-d9e7-47f4-b167-ea235abd550b,https://banodoco.s3.amazonaws.com/ac4095c5-d9e7-47f4-b167-ea235abd550b_0.png,"The character in the image has a neutral facial expression and is standing with their hands on their hips. They are wearing glasses and a fedora hat, suggesting that they are thinking or contemplating something. Their body position suggests that they are not looking directly at the camera, which may indicate that they are not focused on the camera.",https://banodoco.s3.amazonaws.com/ac4095c5-d9e7-47f4-b167-ea235abd550b_1.png,"The character in the image is posing with his arms crossed and looking at the camera. He has a thoughtful expression on his face, suggesting that he's thinking about something or contemplating their next move. His body position suggests that he's relaxed and comfortable, which may indicate that he's not actively looking at the camera. However, it's unclear whether he's looking directly at the camera or away from it.",Cross your arms. Adopt a thoughtful facial expression. Relax your body and gaze directly at the camera.
3ddfd7fa-7ae6-45c1-a24f-1e909e5aa245,https://banodoco.s3.amazonaws.com/3ddfd7fa-7ae6-45c1-a24f-1e909e5aa245_0.png,"The character in the image has a confused expression on their face, as if they're thinking about something. Their body position is upright, with their head tilted slightly to the side and their hands placed on their chin. They appear to be looking at the camera, which may indicate that they're taking a photo or recording video. However, it's unclear whether they're looking directly at the camera or not.",https://banodoco.s3.amazonaws.com/3ddfd7fa-7ae6-45c1-a24f-1e909e5aa245_1.png,"The asian man in the image has a thoughtful facial expression, with his eyebrows raised and his hand placed on his chin. He appears to be contemplating something or thinking about something, which may indicate that he's considering an idea or question. His body position is slightly crooked, suggesting that he's not looking directly at the camera.","Shift from a confused to a thoughtful expression, raising your eyebrows slightly. Adjust your body from an upright position to a slightly crooked pose, ensuring you are not looking directly at the camera."
